Test Case,Modulation,SNR (dB),Semantic Accuracy (%),BER (%),Energy per Semantic Bit,Cosine Similarity,Mutual Information,Compression Ratio
Imperfect_RIS,qpsk,-10.399999999999721,100.0,0.0,0.4997663326159602,0.6806668937206268,0.21284933186394622,0.1
Imperfect_RIS,qpsk,-10.29999999999972,100.0,0.0,0.5033918745544093,0.6877596974372864,0.2217471190316612,0.1
Imperfect_RIS,qpsk,-10.199999999999719,100.0,0.0,0.5007888786778681,0.5816864669322968,0.18981263360112594,0.1
Imperfect_RIS,qpsk,-10.099999999999717,99.97500000000001,0.025,0.5029299819078991,0.6585406959056854,0.23209297103588641,0.1
Imperfect_RIS,qpsk,-9.999999999999716,100.0,0.0,0.501508229462438,0.7256915122270584,0.23507254752877824,0.1
Imperfect_RIS,qpsk,-9.899999999999714,100.0,0.0,0.5015052349275436,0.6591098010540009,0.24060058907998372,0.1
Imperfect_RIS,qpsk,-9.799999999999713,100.0,0.0,0.49994579923463844,0.6351150274276733,0.2635347689033083,0.1
Imperfect_RIS,qpsk,-9.699999999999712,100.0,0.0,0.5003095880843004,0.7007302790880203,0.2461141183542839,0.1
Imperfect_RIS,qpsk,-9.59999999999971,100.0,0.0,0.5018137485361118,0.6258565932512283,0.17557188670120136,0.1
Imperfect_RIS,qpsk,-9.499999999999709,100.0,0.0,0.5012105931675014,0.6160777136683464,0.2284431123610847,0.1
Imperfect_RIS,qpsk,-9.399999999999707,100.0,0.0,0.5000006058557248,0.5938967168331146,0.20415008304780358,0.1
Imperfect_RIS,qpsk,-9.299999999999706,100.0,0.0,0.5058044649562672,0.5929180234670639,0.1898383282123679,0.1
Imperfect_RIS,qpsk,-9.199999999999704,100.0,0.0,0.5048979749153484,0.6514314711093903,0.2490288864671526,0.1
Imperfect_RIS,qpsk,-9.099999999999703,100.0,0.0,0.5016894999374217,0.6251789778470993,0.19632162092723712,0.1
Imperfect_RIS,qpsk,-8.999999999999702,100.0,0.0,0.5021203515422008,0.621204137802124,0.1907618100473889,0.1
Imperfect_RIS,qpsk,-8.8999999999997,100.0,0.0,0.5008707588713716,0.6728885471820831,0.2741418595195293,0.1
